start,end,file,record_id,region,product,KCB_hit,new_header
0,6140,samp_4326_metabat2_21,contig_5,1,hglE-KS,NA,samp_4326_metabat2_21_contig_5_hglE-KS
0,35286,samp_4326_metabat2_21,contig_28,1,lanthipeptide-class-v,hassallidin C,samp_4326_metabat2_21_contig_28_lanthipeptide-class-v
0,11256,samp_4326_metabat2_21,contig_58,1,cyanobactin,anacyclamide A10,samp_4326_metabat2_21_contig_58_cyanobactin
0,21561,samp_4326_metabat2_21,contig_81,1,hglE-KS,heterocyst glycolipids,samp_4326_metabat2_21_contig_81_hglE-KS
3371,20297,samp_4326_metabat2_21,contig_87,1,terpene,NA,samp_4326_metabat2_21_contig_87_terpene
0,9247,samp_4326_metabat2_21,contig_122,1,T1PKS,NA,samp_4326_metabat2_21_contig_122_T1PKS
0,5665,samp_4326_metabat2_21,contig_143,1,NRPS-like,NA,samp_4326_metabat2_21_contig_143_NRPS-like
19551,32414,samp_4326_metabat2_21,contig_144,1,terpene,NA,samp_4326_metabat2_21_contig_144_terpene
0,6321,samp_4326_metabat2_21,contig_315,1,spliceotide / RRE-containing,NA,samp_4326_metabat2_21_contig_315_spliceotide / RRE-containing
0,23048,samp_4326_metabat2_21,contig_316,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4326_metabat2_21_contig_316_NRPS
0,13532,samp_4326_metabat2_21,contig_331,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4326_metabat2_21_contig_331_hglE-KS / T1PKS
4324,16685,samp_4326_metabat2_21,contig_356,1,cyanobactin,NA,samp_4326_metabat2_21_contig_356_cyanobactin
161,20336,samp_4326_metabat2_21,contig_380,1,terpene,NA,samp_4326_metabat2_21_contig_380_terpene
0,30035,samp_4326_metabat2_21,contig_391,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4326_metabat2_21_contig_391_NRPS-like
0,5274,samp_4448_semibin_255,contig_280,1,terpene,NA,samp_4448_semibin_255_contig_280_terpene
0,7518,samp_4447_metabat2_80,contig_110,1,terpene,NA,samp_4447_metabat2_80_contig_110_terpene
384,11109,samp_4447_metabat2_80,contig_169,1,terpene,NA,samp_4447_metabat2_80_contig_169_terpene
0,12546,samp_4443_semibin_319,contig_86,1,terpene,NA,samp_4443_semibin_319_contig_86_terpene
0,18702,samp_4443_semibin_319,contig_94,1,mycosporine-like,hexose-palythine-serine/hexose-shinorine,samp_4443_semibin_319_contig_94_mycosporine-like
0,8995,samp_4443_semibin_319,contig_111,1,terpene,NA,samp_4443_semibin_319_contig_111_terpene
0,27531,samp_4443_semibin_319,contig_133,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4443_semibin_319_contig_133_hglE-KS / T1PKS
0,11117,samp_4443_semibin_319,contig_215,1,lanthipeptide-class-v,NA,samp_4443_semibin_319_contig_215_lanthipeptide-class-v
301,10646,samp_4443_semibin_319,contig_227,1,cyanobactin,NA,samp_4443_semibin_319_contig_227_cyanobactin
9507,38862,samp_4443_semibin_319,contig_318,1,terpene / oligosaccharide,NA,samp_4443_semibin_319_contig_318_terpene / oligosaccharide
0,43244,samp_4443_semibin_319,contig_369,1,T1PKS / NRPS / NRPS-like,nocuolin A,samp_4443_semibin_319_contig_369_T1PKS / NRPS / NRPS-like
0,30785,samp_4443_semibin_319,contig_425,1,lanthipeptide-class-v,NA,samp_4443_semibin_319_contig_425_lanthipeptide-class-v
0,26768,samp_4443_semibin_319,contig_514,1,hglE-KS,heterocyst glycolipids,samp_4443_semibin_319_contig_514_hglE-KS
0,11683,samp_4443_metadecoder_775,contig_34,1,terpene,NA,samp_4443_metadecoder_775_contig_34_terpene
0,14553,samp_4443_metadecoder_775,contig_55,1,terpene,NA,samp_4443_metadecoder_775_contig_55_terpene
0,9349,samp_4443_metadecoder_775,contig_101,1,terpene,NA,samp_4443_metadecoder_775_contig_101_terpene
0,8116,samp_4443_semibin_466,contig_149,1,terpene,NA,samp_4443_semibin_466_contig_149_terpene
0,9490,samp_4443_semibin_466,contig_286,1,T3PKS,NA,samp_4443_semibin_466_contig_286_T3PKS
0,5956,samp_4310_VAMB_891,contig_239,1,terpene,NA,samp_4310_VAMB_891_contig_239_terpene
0,16756,samp_4444_metadecoder_351,contig_152,1,terpene,NA,samp_4444_metadecoder_351_contig_152_terpene
10872,20513,samp_4444_metadecoder_351,contig_165,1,RiPP-like,NA,samp_4444_metadecoder_351_contig_165_RiPP-like
9291,21645,samp_4445_VAMB_548,contig_176,1,terpene,NA,samp_4445_VAMB_548_contig_176_terpene
0,16519,samp_4313_concoct_735,contig_94,1,terpene,NA,samp_4313_concoct_735_contig_94_terpene
5364,16151,samp_4313_concoct_735,contig_188,1,terpene,NA,samp_4313_concoct_735_contig_188_terpene
0,7512,samp_4440_concoct_571,contig_289,1,terpene,NA,samp_4440_concoct_571_contig_289_terpene
0,9123,samp_4440_concoct_571,contig_1103,1,terpene,NA,samp_4440_concoct_571_contig_1103_terpene
0,5960,samp_4449_metabat2_97,contig_5,1,NRPS-like,NA,samp_4449_metabat2_97_contig_5_NRPS-like
0,5621,samp_4449_metabat2_97,contig_16,1,NRPS-like,NA,samp_4449_metabat2_97_contig_16_NRPS-like
0,20929,samp_4449_metabat2_97,contig_255,1,hglE-KS,NA,samp_4449_metabat2_97_contig_255_hglE-KS
0,10524,samp_4449_metabat2_97,contig_260,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4449_metabat2_97_contig_260_hglE-KS / T1PKS
0,8485,samp_4449_metabat2_97,contig_277,1,T1PKS,NA,samp_4449_metabat2_97_contig_277_T1PKS
0,8377,samp_4449_metabat2_97,contig_291,1,terpene,NA,samp_4449_metabat2_97_contig_291_terpene
0,12157,samp_4449_metabat2_97,contig_292,1,terpene,NA,samp_4449_metabat2_97_contig_292_terpene
0,10626,samp_4449_metabat2_97,contig_357,1,terpene,NA,samp_4449_metabat2_97_contig_357_terpene
2369,14922,samp_4449_metabat2_97,contig_545,1,cyanobactin,NA,samp_4449_metabat2_97_contig_545_cyanobactin
0,17927,samp_4449_metabat2_97,contig_562,1,hglE-KS,heterocyst glycolipids,samp_4449_metabat2_97_contig_562_hglE-KS
0,16788,samp_4320_concoct_456,contig_10,1,NRPS-like,NA,samp_4320_concoct_456_contig_10_NRPS-like
19753,40003,samp_4320_concoct_456,contig_163,1,terpene,NA,samp_4320_concoct_456_contig_163_terpene
0,5003,samp_4320_concoct_456,contig_168,1,lanthipeptide-class-ii,NA,samp_4320_concoct_456_contig_168_lanthipeptide-class-ii
6322,70028,samp_4320_concoct_456,contig_174,1,terpene / NRPS-like,NA,samp_4320_concoct_456_contig_174_terpene / NRPS-like
350,30385,samp_4320_concoct_456,contig_184,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4320_concoct_456_contig_184_NRPS-like
0,34890,samp_4320_concoct_456,contig_554,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4320_concoct_456_contig_554_NRPS
0,12311,samp_4320_concoct_456,contig_574,1,cyanobactin,NA,samp_4320_concoct_456_contig_574_cyanobactin
3103,45517,samp_4320_concoct_456,contig_681,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4320_concoct_456_contig_681_hglE-KS / T1PKS
0,8147,samp_4320_concoct_456,contig_1120,1,T1PKS,NA,samp_4320_concoct_456_contig_1120_T1PKS
0,5852,samp_4320_concoct_456,contig_1127,1,RRE-containing,NA,samp_4320_concoct_456_contig_1127_RRE-containing
0,31458,samp_4320_concoct_456,contig_1153,1,hglE-KS,heterocyst glycolipids,samp_4320_concoct_456_contig_1153_hglE-KS
0,5570,samp_4320_concoct_456,contig_1209,1,terpene,geosmin,samp_4320_concoct_456_contig_1209_terpene
6113,27046,samp_4320_concoct_456,contig_1226,1,terpene,NA,samp_4320_concoct_456_contig_1226_terpene
0,26425,samp_4320_concoct_456,contig_1267,1,lanthipeptide-class-v,hassallidin C,samp_4320_concoct_456_contig_1267_lanthipeptide-class-v
0,10678,samp_4443_metabat2_135,contig_62,1,lanthipeptide-class-ii,NA,samp_4443_metabat2_135_contig_62_lanthipeptide-class-ii
0,6084,samp_4443_metabat2_135,contig_128,1,RiPP-like,NA,samp_4443_metabat2_135_contig_128_RiPP-like
0,12021,samp_4443_metabat2_135,contig_197,1,terpene,NA,samp_4443_metabat2_135_contig_197_terpene
7603,22901,samp_4443_metabat2_135,contig_211,1,terpene,NA,samp_4443_metabat2_135_contig_211_terpene
0,35089,samp_4443_metabat2_135,contig_268,1,NRPS-like / T1PKS,1-heptadecene,samp_4443_metabat2_135_contig_268_NRPS-like / T1PKS
0,13318,samp_4443_metabat2_135,contig_313,1,thioamitides,NA,samp_4443_metabat2_135_contig_313_thioamitides
0,13417,samp_4443_metabat2_135,contig_349,1,hglE-KS,NA,samp_4443_metabat2_135_contig_349_hglE-KS
0,15032,samp_4443_metabat2_135,contig_457,1,lanthipeptide-class-v,NA,samp_4443_metabat2_135_contig_457_lanthipeptide-class-v
0,26564,samp_4443_metabat2_135,contig_520,1,T1PKS,NA,samp_4443_metabat2_135_contig_520_T1PKS
0,5956,samp_4310_maxbin_176,contig_171,1,terpene,NA,samp_4310_maxbin_176_contig_171_terpene
0,5000,samp_4317_maxbin_26,contig_19,1,microviridin,microviridin J,samp_4317_maxbin_26_contig_19_microviridin
0,10016,samp_4317_maxbin_26,contig_153,1,LAP,NA,samp_4317_maxbin_26_contig_153_LAP
0,79170,samp_4317_maxbin_26,contig_177,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4317_maxbin_26_contig_177_NRPS / T1PKS / NRPS-like
0,14830,samp_4317_maxbin_26,contig_199,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4317_maxbin_26_contig_199_T1PKS
0,7780,samp_4317_maxbin_26,contig_206,1,terpene,NA,samp_4317_maxbin_26_contig_206_terpene
0,30029,samp_4317_maxbin_26,contig_274,1,NRPS / microviridin,anachelin,samp_4317_maxbin_26_contig_274_NRPS / microviridin
0,24591,samp_4317_maxbin_26,contig_286,1,hglE-KS / PUFA,zeamine/zeamine I/zeamine II/prezeamine/prezeamine I,samp_4317_maxbin_26_contig_286_hglE-KS / PUFA
0,12047,samp_4317_maxbin_26,contig_313,1,terpene,NA,samp_4317_maxbin_26_contig_313_terpene
0,34752,samp_4317_maxbin_26,contig_354,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4317_maxbin_26_contig_354_T1PKS / NRPS-like / T3PKS
0,22246,samp_4317_maxbin_26,contig_395,1,NRPS / NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4317_maxbin_26_contig_395_NRPS / NRPS-like
0,6098,samp_4317_maxbin_26,contig_402,1,cyanobactin,NA,samp_4317_maxbin_26_contig_402_cyanobactin
0,5108,samp_4317_maxbin_26,contig_404,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4317_maxbin_26_contig_404_cyanobactin
0,7569,samp_4317_maxbin_26,contig_422,1,terpene,NA,samp_4317_maxbin_26_contig_422_terpene
0,5423,samp_4317_maxbin_26,contig_523,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4317_maxbin_26_contig_523_cyanobactin
0,15025,samp_4317_maxbin_26,contig_547,1,spliceotide,NA,samp_4317_maxbin_26_contig_547_spliceotide
0,18055,samp_4317_maxbin_26,contig_563,1,NRPS-like / T1PKS,desmamide A/desmamide B/desmamide C,samp_4317_maxbin_26_contig_563_NRPS-like / T1PKS
0,21482,samp_4317_maxbin_26,contig_612,1,T1PKS,NA,samp_4317_maxbin_26_contig_612_T1PKS
0,8400,samp_4317_maxbin_26,contig_629,1,terpene,NA,samp_4317_maxbin_26_contig_629_terpene
0,15900,samp_4331_VAMB_1007,contig_51,1,terpene,NA,samp_4331_VAMB_1007_contig_51_terpene
41110,58192,samp_4331_VAMB_1007,contig_91,1,terpene,NA,samp_4331_VAMB_1007_contig_91_terpene
76,14653,samp_4331_maxbin_374,contig_60,1,terpene,NA,samp_4331_maxbin_374_contig_60_terpene
5350,26610,samp_4331_maxbin_374,contig_226,1,terpene,NA,samp_4331_maxbin_374_contig_226_terpene
0,6278,samp_4435_concoct_1904,contig_96,1,lanthipeptide-class-v,NA,samp_4435_concoct_1904_contig_96_lanthipeptide-class-v
0,7383,samp_4435_concoct_1904,contig_173,1,terpene,NA,samp_4435_concoct_1904_contig_173_terpene
0,6472,samp_4435_concoct_1904,contig_197,1,NRPS,rhizomide A/rhizomide B/rhizomide C,samp_4435_concoct_1904_contig_197_NRPS
0,14725,samp_4435_concoct_1904,contig_247,1,NRPS,anachelin,samp_4435_concoct_1904_contig_247_NRPS
0,6031,samp_4435_concoct_1904,contig_427,1,cyanobactin,NA,samp_4435_concoct_1904_contig_427_cyanobactin
0,6001,samp_4435_concoct_1904,contig_477,1,microviridin,microviridin 1777,samp_4435_concoct_1904_contig_477_microviridin
0,9017,samp_4435_concoct_1904,contig_665,1,cyanobactin,NA,samp_4435_concoct_1904_contig_665_cyanobactin
0,5344,samp_4435_concoct_1904,contig_753,1,RiPP-like,NA,samp_4435_concoct_1904_contig_753_RiPP-like
0,19857,samp_4435_concoct_1904,contig_899,1,T1PKS / NRPS,NA,samp_4435_concoct_1904_contig_899_T1PKS / NRPS
0,17587,samp_4435_concoct_1904,contig_1012,1,NRPS-like / T1PKS,nostoclide N1/nostoclide N2,samp_4435_concoct_1904_contig_1012_NRPS-like / T1PKS
0,13701,samp_4435_concoct_1904,contig_1264,1,T3PKS,merocyclophane C/merocyclophane D,samp_4435_concoct_1904_contig_1264_T3PKS
0,5482,samp_4435_concoct_1904,contig_1274,1,T1PKS,NA,samp_4435_concoct_1904_contig_1274_T1PKS
0,6541,samp_4435_concoct_1904,contig_1372,1,microviridin,microviridin 1777,samp_4435_concoct_1904_contig_1372_microviridin
0,5608,samp_4435_concoct_1904,contig_1418,1,NRPS,rhizomide A/rhizomide B/rhizomide C,samp_4435_concoct_1904_contig_1418_NRPS
0,8609,samp_4435_concoct_1904,contig_2030,1,T1PKS,NA,samp_4435_concoct_1904_contig_2030_T1PKS
0,10869,samp_4435_concoct_1904,contig_2065,1,terpene,NA,samp_4435_concoct_1904_contig_2065_terpene
0,7762,samp_4435_concoct_1904,contig_2230,1,NRPS,NA,samp_4435_concoct_1904_contig_2230_NRPS
0,5494,samp_4435_concoct_1904,contig_2327,1,NRPS,NA,samp_4435_concoct_1904_contig_2327_NRPS
0,6665,samp_4435_concoct_1904,contig_2439,1,NRPS,NA,samp_4435_concoct_1904_contig_2439_NRPS
0,5268,samp_4444_metabat2_75,contig_361,1,cyanobactin,NA,samp_4444_metabat2_75_contig_361_cyanobactin
0,6226,samp_4444_metabat2_75,contig_469,1,terpene,NA,samp_4444_metabat2_75_contig_469_terpene
0,8651,samp_4444_metabat2_75,contig_553,1,RRE-containing,NA,samp_4444_metabat2_75_contig_553_RRE-containing
0,5408,samp_4444_metabat2_75,contig_746,1,microviridin,microviridin 1777,samp_4444_metabat2_75_contig_746_microviridin
49482,55661,samp_4445_metabat2_90,contig_100,1,RiPP-like,NA,samp_4445_metabat2_90_contig_100_RiPP-like
0,10151,samp_4445_metabat2_90,contig_118,1,RiPP-like,NA,samp_4445_metabat2_90_contig_118_RiPP-like
0,6061,samp_4436_VAMB_168,contig_7649,1,NRPS,micropeptin K139,samp_4436_VAMB_168_contig_7649_NRPS
0,11392,samp_4317_concoct_68,contig_90,1,NRPS-like,NA,samp_4317_concoct_68_contig_90_NRPS-like
301,15574,samp_4317_concoct_68,contig_97,1,RRE-containing,NA,samp_4317_concoct_68_contig_97_RRE-containing
4617,24293,samp_4317_concoct_68,contig_136,1,terpene,NA,samp_4317_concoct_68_contig_136_terpene
0,30035,samp_4317_concoct_68,contig_140,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4317_concoct_68_contig_140_NRPS-like
0,12311,samp_4317_concoct_68,contig_162,1,cyanobactin,NA,samp_4317_concoct_68_contig_162_cyanobactin
0,42982,samp_4317_concoct_68,contig_195,1,NRPS-like,NA,samp_4317_concoct_68_contig_195_NRPS-like
0,43967,samp_4317_concoct_68,contig_234,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4317_concoct_68_contig_234_hglE-KS / T1PKS
1307,28832,samp_4317_concoct_68,contig_265,1,T1PKS,NA,samp_4317_concoct_68_contig_265_T1PKS
0,35845,samp_4317_concoct_68,contig_274,1,hglE-KS,heterocyst glycolipids,samp_4317_concoct_68_contig_274_hglE-KS
3615,55689,samp_4317_concoct_68,contig_312,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4317_concoct_68_contig_312_NRPS
0,35822,samp_4317_concoct_68,contig_348,1,lanthipeptide-class-v,hassallidin C,samp_4317_concoct_68_contig_348_lanthipeptide-class-v
24251,43865,samp_4317_concoct_68,contig_396,1,terpene,NA,samp_4317_concoct_68_contig_396_terpene
4411,24182,samp_4317_concoct_68,contig_406,1,terpene,NA,samp_4317_concoct_68_contig_406_terpene
0,11758,samp_4435_VAMB_847,contig_822,1,terpene,NA,samp_4435_VAMB_847_contig_822_terpene
0,10535,samp_4444_metabat2_171,contig_181,1,terpene,NA,samp_4444_metabat2_171_contig_181_terpene
0,6222,samp_4444_metabat2_171,contig_396,1,terpene,NA,samp_4444_metabat2_171_contig_396_terpene
0,7631,samp_4324_VAMB_466,contig_8,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4324_VAMB_466_contig_8_cyanobactin
0,8159,samp_4324_VAMB_466,contig_49,1,terpene,NA,samp_4324_VAMB_466_contig_49_terpene
0,17395,samp_4324_VAMB_466,contig_86,1,NRPS / microviridin,anachelin,samp_4324_VAMB_466_contig_86_NRPS / microviridin
0,9267,samp_4324_VAMB_466,contig_335,1,LAP,NA,samp_4324_VAMB_466_contig_335_LAP
0,10100,samp_4324_VAMB_466,contig_348,1,spliceotide,NA,samp_4324_VAMB_466_contig_348_spliceotide
0,11707,samp_4324_VAMB_466,contig_374,1,terpene,NA,samp_4324_VAMB_466_contig_374_terpene
0,17856,samp_4324_VAMB_466,contig_461,1,lanthipeptide-class-ii,nostolysamide A/nostolysamide B,samp_4324_VAMB_466_contig_461_lanthipeptide-class-ii
0,25892,samp_4324_VAMB_466,contig_481,1,PUFA / hglE-KS,zeamine/zeamine I/zeamine II/prezeamine/prezeamine I,samp_4324_VAMB_466_contig_481_PUFA / hglE-KS
1553,14830,samp_4324_VAMB_466,contig_1058,1,terpene,NA,samp_4324_VAMB_466_contig_1058_terpene
0,9787,samp_4324_VAMB_466,contig_1145,1,terpene,NA,samp_4324_VAMB_466_contig_1145_terpene
0,20686,samp_4324_VAMB_466,contig_1457,1,T1PKS,NA,samp_4324_VAMB_466_contig_1457_T1PKS
0,14176,samp_4324_VAMB_466,contig_1589,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4324_VAMB_466_contig_1589_cyanobactin
0,14798,samp_4324_VAMB_466,contig_1604,1,NRPS-like / T1PKS,desmamide A/desmamide B/desmamide C,samp_4324_VAMB_466_contig_1604_NRPS-like / T1PKS
0,10312,samp_4324_VAMB_466,contig_1744,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4324_VAMB_466_contig_1744_T1PKS
0,36460,samp_4324_VAMB_466,contig_1752,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4324_VAMB_466_contig_1752_T1PKS / NRPS-like / T3PKS
0,26824,samp_4324_VAMB_466,contig_1768,1,NRPS / NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4324_VAMB_466_contig_1768_NRPS / NRPS-like
0,69891,samp_4324_VAMB_466,contig_1798,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4324_VAMB_466_contig_1798_NRPS / T1PKS / NRPS-like
8609,29560,samp_4444_maxbin_831,contig_107,1,terpene,NA,samp_4444_maxbin_831_contig_107_terpene
0,5139,samp_4444_maxbin_831,contig_286,1,terpene,NA,samp_4444_maxbin_831_contig_286_terpene
0,10931,samp_4446_VAMB_222,contig_361,1,terpene,NA,samp_4446_VAMB_222_contig_361_terpene
0,6571,samp_4446_VAMB_222,contig_1085,1,arylpolyene,NA,samp_4446_VAMB_222_contig_1085_arylpolyene
3404,16604,samp_4448_metadecoder_625,contig_69,1,terpene,NA,samp_4448_metadecoder_625_contig_69_terpene
0,5979,samp_4447_VAMB_472,contig_5,1,T1PKS,crocacin,samp_4447_VAMB_472_contig_5_T1PKS
0,21167,samp_4447_VAMB_472,contig_32,1,terpene,NA,samp_4447_VAMB_472_contig_32_terpene
0,12848,samp_4447_VAMB_472,contig_97,1,lanthipeptide-class-v,NA,samp_4447_VAMB_472_contig_97_lanthipeptide-class-v
0,43154,samp_4447_VAMB_472,contig_107,1,hglE-KS,heterocyst glycolipids,samp_4447_VAMB_472_contig_107_hglE-KS
0,6662,samp_4447_VAMB_472,contig_184,1,lanthipeptide-class-ii / NRPS-like,1-heptadecene,samp_4447_VAMB_472_contig_184_lanthipeptide-class-ii / NRPS-like
0,11179,samp_4447_VAMB_472,contig_346,1,terpene,NA,samp_4447_VAMB_472_contig_346_terpene
20681,47473,samp_4447_VAMB_472,contig_481,1,hglE-KS,heterocyst glycolipids,samp_4447_VAMB_472_contig_481_hglE-KS
0,34069,samp_4447_VAMB_472,contig_513,1,NRPS-like,NA,samp_4447_VAMB_472_contig_513_NRPS-like
0,12592,samp_4448_VAMB_889,contig_147,1,terpene,NA,samp_4448_VAMB_889_contig_147_terpene
0,11958,samp_4445_maxbin_221,contig_353,1,NRPS-like / NRPS,rhizomide A/rhizomide B/rhizomide C,samp_4445_maxbin_221_contig_353_NRPS-like / NRPS
0,10029,samp_4445_maxbin_221,contig_370,1,terpene,NA,samp_4445_maxbin_221_contig_370_terpene
0,9275,samp_4445_maxbin_221,contig_459,1,terpene,NA,samp_4445_maxbin_221_contig_459_terpene
0,23668,samp_4323_metabat2_108,contig_18,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4323_metabat2_108_contig_18_NRPS-like
2099,28838,samp_4323_metabat2_108,contig_46,1,T1PKS,dynemicin A,samp_4323_metabat2_108_contig_46_T1PKS
0,25196,samp_4323_metabat2_108,contig_98,1,hglE-KS,heterocyst glycolipids,samp_4323_metabat2_108_contig_98_hglE-KS
0,11672,samp_4323_metabat2_108,contig_116,1,cyanobactin,anacyclamide A10,samp_4323_metabat2_108_contig_116_cyanobactin
2282,32635,samp_4323_metabat2_108,contig_123,1,NRPS-like,NA,samp_4323_metabat2_108_contig_123_NRPS-like
2068,46320,samp_4323_metabat2_108,contig_134,1,NRPS-like,NA,samp_4323_metabat2_108_contig_134_NRPS-like
0,12247,samp_4323_metabat2_108,contig_191,1,terpene,NA,samp_4323_metabat2_108_contig_191_terpene
0,6880,samp_4323_metabat2_108,contig_203,1,RRE-containing,NA,samp_4323_metabat2_108_contig_203_RRE-containing
0,26393,samp_4323_metabat2_108,contig_240,1,lanthipeptide-class-v,hassallidin C,samp_4323_metabat2_108_contig_240_lanthipeptide-class-v
0,38459,samp_4323_metabat2_108,contig_292,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4323_metabat2_108_contig_292_NRPS
0,6580,samp_4323_metabat2_108,contig_308,1,terpene,NA,samp_4323_metabat2_108_contig_308_terpene
0,39642,samp_4323_metabat2_108,contig_361,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4323_metabat2_108_contig_361_hglE-KS / T1PKS
0,20340,samp_4323_metabat2_108,contig_387,1,terpene,NA,samp_4323_metabat2_108_contig_387_terpene
0,41092,samp_4434_semibin_79,contig_21,1,NRPS-like,NA,samp_4434_semibin_79_contig_21_NRPS-like
2522,15456,samp_4434_semibin_79,contig_25,1,terpene,NA,samp_4434_semibin_79_contig_25_terpene
8507,51246,samp_4434_semibin_79,contig_54,1,NRPS-like,NA,samp_4434_semibin_79_contig_54_NRPS-like
0,39740,samp_4434_semibin_79,contig_60,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4434_semibin_79_contig_60_hglE-KS / T1PKS
21573,34134,samp_4434_semibin_79,contig_69,1,cyanobactin,NA,samp_4434_semibin_79_contig_69_cyanobactin
2099,28119,samp_4434_semibin_79,contig_97,1,T1PKS,dynemicin A,samp_4434_semibin_79_contig_97_T1PKS
279,22190,samp_4434_semibin_79,contig_126,1,terpene,NA,samp_4434_semibin_79_contig_126_terpene
0,29321,samp_4434_semibin_79,contig_168,1,lanthipeptide-class-v,hassallidin C,samp_4434_semibin_79_contig_168_lanthipeptide-class-v
0,20524,samp_4434_semibin_79,contig_177,1,terpene,NA,samp_4434_semibin_79_contig_177_terpene
1431,14028,samp_4446_metabat2_472,contig_175,1,terpene,NA,samp_4446_metabat2_472_contig_175_terpene
0,9313,samp_4446_metabat2_472,contig_239,1,terpene,NA,samp_4446_metabat2_472_contig_239_terpene
2068,46320,samp_4323_VAMB_453,contig_2,1,NRPS-like,NA,samp_4323_VAMB_453_contig_2_NRPS-like
2099,28838,samp_4323_VAMB_453,contig_39,1,T1PKS,dynemicin A,samp_4323_VAMB_453_contig_39_T1PKS
0,39642,samp_4323_VAMB_453,contig_119,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4323_VAMB_453_contig_119_hglE-KS / T1PKS
0,38459,samp_4323_VAMB_453,contig_157,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4323_VAMB_453_contig_157_NRPS
0,6580,samp_4323_VAMB_453,contig_209,1,terpene,NA,samp_4323_VAMB_453_contig_209_terpene
0,5146,samp_4323_VAMB_453,contig_219,1,lanthipeptide-class-ii,NA,samp_4323_VAMB_453_contig_219_lanthipeptide-class-ii
0,6880,samp_4323_VAMB_453,contig_310,1,RRE-containing,NA,samp_4323_VAMB_453_contig_310_RRE-containing
0,12247,samp_4323_VAMB_453,contig_351,1,terpene,NA,samp_4323_VAMB_453_contig_351_terpene
0,25196,samp_4323_VAMB_453,contig_545,1,hglE-KS,heterocyst glycolipids,samp_4323_VAMB_453_contig_545_hglE-KS
0,23668,samp_4323_VAMB_453,contig_548,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4323_VAMB_453_contig_548_NRPS-like
0,26393,samp_4323_VAMB_453,contig_682,1,lanthipeptide-class-v,hassallidin C,samp_4323_VAMB_453_contig_682_lanthipeptide-class-v
0,20340,samp_4323_VAMB_453,contig_736,1,terpene,NA,samp_4323_VAMB_453_contig_736_terpene
